Coverage,Length,Time,DGP,Method,Algorithm
0.87,3.570301669046832,41.100209707106906,Nonlinear,FullCP,SGD
0.91,3.940286031859667,0.00506381804447426,Nonlinear,SplitCP,SGD
0.87,3.693507754545837,0.9232222978955887,Nonlinear,RO-StabCP,SGD
0.87,3.6548246093178887,0.052724101822695754,Nonlinear,LOO-StabCP,SGD
0.93,3.4989647187610213,0.7065094684106022,Nonlinear,OracleCP,SGD
0.93,3.5653782609235396,45.978543348605314,Nonlinear,FullCP,SGD
0.91,3.4867524295184475,0.005105629386125882,Nonlinear,SplitCP,SGD
0.93,3.6966522529607526,0.8974247000965377,Nonlinear,RO-StabCP,SGD
0.93,3.6558044018684943,0.05300284410037324,Nonlinear,LOO-StabCP,SGD
0.89,3.6162588023763296,0.6556715226668575,Nonlinear,OracleCP,SGD
0.88,3.6522516262829248,55.78052948024786,Nonlinear,FullCP,SGD
0.95,4.610323906686363,0.004989486770426931,Nonlinear,SplitCP,SGD
0.9,3.80057954574154,0.7146859085558084,Nonlinear,RO-StabCP,SGD
0.9,3.7618842912039967,0.05271016470881188,Nonlinear,LOO-StabCP,SGD
0.86,3.4262877861330505,1.0695991593132905,Nonlinear,OracleCP,SGD
0.85,3.5761692010360675,63.200964819937134,Nonlinear,FullCP,SGD
0.96,4.406928276402178,0.014596803941044149,Nonlinear,SplitCP,SGD
0.87,3.6783468382456426,0.8423591631413511,Nonlinear,RO-StabCP,SGD
0.86,3.6362921049582706,0.052143388744201,Nonlinear,LOO-StabCP,SGD
0.89,3.4448262306504245,0.9331362315716512,Nonlinear,OracleCP,SGD
0.84,3.3700047276332974,53.58544333494694,Nonlinear,FullCP,SGD
0.96,4.7892019808383,0.004947675428775308,Nonlinear,SplitCP,SGD
0.9,3.526848084692736,0.8647886250851325,Nonlinear,RO-StabCP,SGD
0.89,3.487644588286167,0.0578668968458453,Nonlinear,LOO-StabCP,SGD
0.96,4.389073753320035,0.829304733136789,Nonlinear,OracleCP,SGD
0.96,4.3106556838568535,44.131573788191176,Nonlinear,FullCP,SGD
0.98,4.821939749525736,0.004947675428775308,Nonlinear,SplitCP,SGD
0.97,4.479049540278584,0.7826525672628344,Nonlinear,RO-StabCP,SGD
0.96,4.442235853634046,0.3383652508726956,Nonlinear,LOO-StabCP,SGD
0.91,3.8823793440811154,0.8909578792544202,Nonlinear,OracleCP,SGD
0.91,3.9004526821255983,46.287450186432125,Nonlinear,FullCP,SGD
0.95,4.683200942155061,0.004887281268611854,Nonlinear,SplitCP,SGD
0.91,4.034567829614246,0.877471398719458,Nonlinear,RO-StabCP,SGD
0.91,3.9921651341887805,0.05313756953458402,Nonlinear,LOO-StabCP,SGD
0.86,3.3485368391413295,0.6989276784577747,Nonlinear,OracleCP,SGD
0.84,3.332567498444799,44.9144400578669,Nonlinear,FullCP,SGD
0.92,3.9352577718310338,0.004887281268611854,Nonlinear,SplitCP,SGD
0.86,3.463172933305521,0.9609500651792359,Nonlinear,RO-StabCP,SGD
0.86,3.4245191404988065,0.05231527981543545,Nonlinear,LOO-StabCP,SGD
0.9,3.365396014089646,0.8382477145456082,Nonlinear,OracleCP,SGD
0.9,3.845541091362131,33.47920536151479,Nonlinear,FullCP,SGD
0.9,3.9517524213596777,0.005022006702822637,Nonlinear,SplitCP,SGD
0.9,3.987358891645719,0.8190934743645373,Nonlinear,RO-StabCP,SGD
0.9,3.94615928747136,0.05288670148467428,Nonlinear,LOO-StabCP,SGD
0.88,3.6792218886450256,1.0208843005845225,Nonlinear,OracleCP,SGD
0.85,3.8129267037582166,44.20957052318996,Nonlinear,FullCP,SGD
0.84,3.652687132166231,0.0054540572332227345,Nonlinear,SplitCP,SGD
0.9,3.9837499884322436,0.949758562730485,Nonlinear,RO-StabCP,SGD
0.88,3.9441115603012356,0.0793997377964308,Nonlinear,LOO-StabCP,SGD
0.92,3.520776797426927,0.8127335047288627,Nonlinear,OracleCP,SGD
0.92,3.6418924075018904,49.72815659369503,Nonlinear,FullCP,SGD
0.82,3.0719089659005823,0.004929092610263476,Nonlinear,SplitCP,SGD
0.92,3.7994098851266966,1.0757965292869864,Nonlinear,RO-StabCP,SGD
0.92,3.7591424277364496,0.052510399409809685,Nonlinear,LOO-StabCP,SGD
0.84,3.497650738218569,0.7241027518366793,Nonlinear,OracleCP,SGD
0.84,3.5356641085748497,37.48818829598341,Nonlinear,FullCP,SGD
0.94,4.4087251603838435,0.004905864087123686,Nonlinear,SplitCP,SGD
0.85,3.6727745773474023,0.992494399603071,Nonlinear,RO-StabCP,SGD
0.85,3.632042501801121,0.05315615235309585,Nonlinear,LOO-StabCP,SGD
0.92,3.410723724051292,0.649511318330185,Nonlinear,OracleCP,SGD
0.91,3.5982025447594355,46.36309154918454,Nonlinear,FullCP,SGD
0.94,3.915446514769136,0.004947675428775308,Nonlinear,SplitCP,SGD
0.92,3.717834294817205,0.8641057065048227,Nonlinear,RO-StabCP,SGD
0.92,3.6772783581236133,0.05225953135989995,Nonlinear,LOO-StabCP,SGD
0.93,3.785821323584476,0.902706866258526,Nonlinear,OracleCP,SGD
0.93,3.7930436317952343,44.98277837294416,Nonlinear,FullCP,SGD
0.9,3.5256883635950813,0.015200745542678694,Nonlinear,SplitCP,SGD
0.93,3.902171967611411,1.030895794057772,Nonlinear,RO-StabCP,SGD
0.93,3.861842400746193,0.14372416407513777,Nonlinear,LOO-StabCP,SGD
0.87,3.1591555723511844,0.8165615653423002,Nonlinear,OracleCP,SGD
0.86,3.1476558976098556,42.39822422586301,Nonlinear,FullCP,SGD
0.79,2.818674612786608,0.004891926973239812,Nonlinear,SplitCP,SGD
0.88,3.2649329167679086,0.7912842864615804,Nonlinear,RO-StabCP,SGD
0.88,3.224794799844247,0.05286811866616245,Nonlinear,LOO-StabCP,SGD
0.84,3.8341041157245264,0.8485565331150471,Nonlinear,OracleCP,SGD
0.84,3.762708348948232,52.50811372313273,Nonlinear,FullCP,SGD
0.85,4.092871727815171,0.005026652407450595,Nonlinear,SplitCP,SGD
0.84,3.9125242495619506,0.9903109184279307,Nonlinear,RO-StabCP,SGD
0.84,3.874422620690431,0.08263314821748959,Nonlinear,LOO-StabCP,SGD
0.88,3.697931856499644,0.6580826433687677,Nonlinear,OracleCP,SGD
0.88,3.812102848703623,44.32017081326776,Nonlinear,FullCP,SGD
0.87,3.706083727997301,0.09527875621479136,Nonlinear,SplitCP,SGD
0.89,3.925205130687355,0.8008776665183138,Nonlinear,RO-StabCP,SGD
0.88,3.8835772893524636,0.052148034448828956,Nonlinear,LOO-StabCP,SGD
0.85,3.7653940459309143,1.0162014303195408,Nonlinear,OracleCP,SGD
0.82,3.7950315784230586,45.21724243981257,Nonlinear,FullCP,SGD
0.75,3.1461649310303463,0.008942981408819219,Nonlinear,SplitCP,SGD
0.86,3.9304066651441834,0.8285614203963158,Nonlinear,RO-StabCP,SGD
0.86,3.8932302620510084,0.07930217799924368,Nonlinear,LOO-StabCP,SGD
0.94,3.4858874822360524,0.9427667772654081,Nonlinear,OracleCP,SGD
0.94,3.5559031475859832,41.79559271293355,Nonlinear,FullCP,SGD
0.97,4.098037377542801,0.004854761336216148,Nonlinear,SplitCP,SGD
0.94,3.648390398220795,1.032010763168482,Nonlinear,RO-StabCP,SGD
0.94,3.6074411262233714,0.05502837131816294,Nonlinear,LOO-StabCP,SGD
0.9,3.920654749587678,0.9686619348616462,Nonlinear,OracleCP,SGD
0.9,3.858142185036343,52.506459852285175,Nonlinear,FullCP,SGD
0.9,3.95744883985475,0.007893052162900703,Nonlinear,SplitCP,SGD
0.91,4.016407765381254,0.8478550317162254,Nonlinear,RO-StabCP,SGD
0.91,3.9765417804738115,0.05263118773013659,Nonlinear,LOO-StabCP,SGD
0.93,3.8030685300825975,0.9062329560711462,Nonlinear,OracleCP,SGD
0.93,3.8979160954755083,45.45493062569279,Nonlinear,FullCP,SGD
0.87,3.3313872569335166,0.010601497961000239,Nonlinear,SplitCP,SGD
0.93,4.036952465473016,0.7311363486434078,Nonlinear,RO-StabCP,SGD
0.93,4.000358384479421,0.05233386263394728,Nonlinear,LOO-StabCP,SGD
0.89,3.9327901928877007,0.9228134758883284,Nonlinear,OracleCP,SGD
0.88,4.205120763955801,37.06008661451708,Nonlinear,FullCP,SGD
0.93,4.528323031427626,0.005008069588938763,Nonlinear,SplitCP,SGD
0.91,4.335780673911195,0.9858696248036029,Nonlinear,RO-StabCP,SGD
0.91,4.2918668535435485,0.05317473517160768,Nonlinear,LOO-StabCP,SGD
0.83,3.0602396822391658,0.8211004187638151,Nonlinear,OracleCP,SGD
0.83,3.0684645643523436,46.65523668471368,Nonlinear,FullCP,SGD
0.82,3.085594670995866,0.004877989859355938,Nonlinear,SplitCP,SGD
0.83,3.182672375729552,1.0490930190854837,Nonlinear,RO-StabCP,SGD
0.83,3.1446402486363274,0.0530400097373969,Nonlinear,LOO-StabCP,SGD
0.95,3.913235921639992,1.0934920182148786,Nonlinear,OracleCP,SGD
0.95,3.829748765967104,41.66026798282576,Nonlinear,FullCP,SGD
0.95,3.9542131369893494,0.008478410946023416,Nonlinear,SplitCP,SGD
0.95,3.9914875307947995,0.8651324072276014,Nonlinear,RO-StabCP,SGD
0.95,3.9541810167135196,0.05325371215028297,Nonlinear,LOO-StabCP,SGD
0.91,3.597091489022523,0.7915351545114901,Nonlinear,OracleCP,SGD
0.9,3.5751790689395047,45.246840223997296,Nonlinear,FullCP,SGD
0.95,4.158197807488128,0.0049709039519150984,Nonlinear,SplitCP,SGD
0.93,3.7340451114643556,1.086802203550619,Nonlinear,RO-StabCP,SGD
0.91,3.694114304125609,0.05321654651325931,Nonlinear,LOO-StabCP,SGD
0.89,3.706635490708743,1.049511132502,Nonlinear,OracleCP,SGD
0.87,3.7496813896516823,38.76468391090282,Nonlinear,FullCP,SGD
0.95,4.735834431058003,0.008692113358909485,Nonlinear,SplitCP,SGD
0.89,3.8709571385273445,0.7523207617468964,Nonlinear,RO-StabCP,SGD
0.89,3.8307477378949795,0.0526637076625323,Nonlinear,LOO-StabCP,SGD
0.87,3.7298599691157297,0.8423963287783748,Nonlinear,OracleCP,SGD
0.87,3.7402880021321447,43.81783541755129,Nonlinear,FullCP,SGD
0.87,3.7491244877421033,0.014109004955108556,Nonlinear,SplitCP,SGD
0.88,3.8659142062585956,0.8989624283283918,Nonlinear,RO-StabCP,SGD
0.88,3.8260413969629186,0.05247323377278602,Nonlinear,LOO-StabCP,SGD
0.92,3.9163098432282375,1.061924455267904,Nonlinear,OracleCP,SGD
0.91,3.9655686714932457,36.174726809339354,Nonlinear,FullCP,SGD
0.92,4.027472527304184,0.004924446905635519,Nonlinear,SplitCP,SGD
0.92,4.073955909863034,1.0009495820259546,Nonlinear,RO-StabCP,SGD
0.92,4.0327699513943305,0.05294244994020978,Nonlinear,LOO-StabCP,SGD
0.94,3.827251249627697,0.7477354512791018,Nonlinear,OracleCP,SGD
0.93,4.037303099317217,43.06497110836292,Nonlinear,FullCP,SGD
0.94,4.24991547636279,0.005105629386125882,Nonlinear,SplitCP,SGD
0.94,4.182618442742206,0.9464879866724025,Nonlinear,RO-StabCP,SGD
0.94,4.143181685160184,0.23980662719056586,Nonlinear,LOO-StabCP,SGD
0.87,3.798191487695516,2.8508784562881004,Nonlinear,OracleCP,SGD
0.86,3.844768806540597,42.50846679668445,Nonlinear,FullCP,SGD
0.86,3.782775942043805,0.004910509791751644,Nonlinear,SplitCP,SGD
0.88,3.969998200626458,0.8975222598937248,Nonlinear,RO-StabCP,SGD
0.88,3.928145388149458,0.06474718539985115,Nonlinear,LOO-StabCP,SGD
0.93,3.9404827313173167,0.9283279272817145,Nonlinear,OracleCP,SGD
0.92,3.94752973786936,34.11002701012671,Nonlinear,FullCP,SGD
0.93,4.006344711918052,0.0048733441547279795,Nonlinear,SplitCP,SGD
0.94,4.06590879583382,0.8104803379843031,Nonlinear,RO-StabCP,SGD
0.94,4.0259907631265826,0.05229669699692361,Nonlinear,LOO-StabCP,SGD
0.85,3.106117351568331,0.8216579033191701,Nonlinear,OracleCP,SGD
0.85,3.06280708819562,45.717301440261345,Nonlinear,FullCP,SGD
0.85,3.1345598791665434,0.0049709039519150984,Nonlinear,SplitCP,SGD
0.86,3.189491131251454,1.009776420819075,Nonlinear,RO-StabCP,SGD
0.85,3.1495456501578456,0.05420608159901437,Nonlinear,LOO-StabCP,SGD
0.9,3.709784628662441,0.902823008874225,Nonlinear,OracleCP,SGD
0.89,3.7231770746090667,39.08966024103774,Nonlinear,FullCP,SGD
0.88,3.7192419992876857,0.005012715293566721,Nonlinear,SplitCP,SGD
0.91,3.8527370006661874,0.991049585463776,Nonlinear,RO-StabCP,SGD
0.9,3.8116604959409983,0.06685168959631614,Nonlinear,LOO-StabCP,SGD
0.98,3.863584597821517,0.9080261980575379,Nonlinear,OracleCP,SGD
0.98,4.228521949389688,42.38303741743422,Nonlinear,FullCP,SGD
0.88,3.3227727358256027,0.004910509791751644,Nonlinear,SplitCP,SGD
0.98,4.33040493991006,0.8267914069330637,Nonlinear,RO-StabCP,SGD
0.98,4.291385793255086,0.05257543927460109,Nonlinear,LOO-StabCP,SGD
0.9,3.6008606737434623,1.041422960744725,Nonlinear,OracleCP,SGD
0.9,3.7397342716536173,35.460017672260406,Nonlinear,FullCP,SGD
0.92,4.1129320648194225,0.004910509791751644,Nonlinear,SplitCP,SGD
0.9,3.8689984077469415,0.9993142939969134,Nonlinear,RO-StabCP,SGD
0.9,3.8304646392311565,0.08791996008410584,Nonlinear,LOO-StabCP,SGD
0.9,3.6923413079493264,0.9799417056983284,Nonlinear,OracleCP,SGD
0.89,3.8656957208447285,46.578252713323785,Nonlinear,FullCP,SGD
0.94,4.383389169366873,0.018633921262739682,Nonlinear,SplitCP,SGD
0.92,3.9879033182591157,0.8518642748101533,Nonlinear,RO-StabCP,SGD
0.91,3.949942907080898,0.052552210751461305,Nonlinear,LOO-StabCP,SGD
0.85,3.4454758711819564,0.6413673981173746,Nonlinear,OracleCP,SGD
0.85,3.5075368248491627,48.67321463248295,Nonlinear,FullCP,SGD
0.82,3.2718507882662613,0.005022006702822637,Nonlinear,SplitCP,SGD
0.85,3.6628430599603234,1.0575574929176232,Nonlinear,RO-StabCP,SGD
0.85,3.6222644920863867,0.052203782904364456,Nonlinear,LOO-StabCP,SGD
0.84,3.4083119701013356,0.9305718026170183,Nonlinear,OracleCP,SGD
0.81,3.34744875681134,51.25590120630366,Nonlinear,FullCP,SGD
0.91,3.9403134230474777,0.005008069588938763,Nonlinear,SplitCP,SGD
0.85,3.489441321030367,1.119930723252588,Nonlinear,RO-StabCP,SGD
0.84,3.4492854209647588,0.05269158189030004,Nonlinear,LOO-StabCP,SGD
0.93,4.488522804373093,0.955960578408809,Nonlinear,OracleCP,SGD
0.93,4.458034004566836,30.05953470480728,Nonlinear,FullCP,SGD
0.82,3.1917802373889645,0.004929092610263476,Nonlinear,SplitCP,SGD
0.93,4.573765895542176,0.9676120056157277,Nonlinear,RO-StabCP,SGD
0.93,4.534478414378424,0.05258937638848497,Nonlinear,LOO-StabCP,SGD
0.93,3.648924260347734,0.728892473308104,Nonlinear,OracleCP,SGD
0.92,3.7419554260466747,50.83586446807146,Nonlinear,FullCP,SGD
0.88,3.33839386793504,0.006959265532681138,Nonlinear,SplitCP,SGD
0.93,3.8662528332675468,0.6537017439046032,Nonlinear,RO-StabCP,SGD
0.93,3.8266702434587954,0.052398902498738686,Nonlinear,LOO-StabCP,SGD
0.93,3.8459843384987153,0.7583369492401021,Nonlinear,OracleCP,SGD
0.92,3.969559810119922,44.347589761981965,Nonlinear,FullCP,SGD
0.94,4.121816475570826,0.005100983681497924,Nonlinear,SplitCP,SGD
0.94,4.124824708534256,0.9518862954500897,Nonlinear,RO-StabCP,SGD
0.93,4.083231788570327,0.052765913164347374,Nonlinear,LOO-StabCP,SGD
0.97,3.9792301440379223,0.6781520873615464,Nonlinear,OracleCP,SGD
0.97,4.160766980699444,34.037210235788095,Nonlinear,FullCP,SGD
0.97,4.319903644663905,0.00506381804447426,Nonlinear,SplitCP,SGD
0.97,4.25343381309896,0.8381083434067695,Nonlinear,RO-StabCP,SGD
0.97,4.212560087287973,0.05496797715799948,Nonlinear,LOO-StabCP,SGD
0.93,3.606747839577991,0.8791066867484992,Nonlinear,OracleCP,SGD
0.93,3.8288739492313426,40.73061138402045,Nonlinear,FullCP,SGD
0.94,3.8991126835917633,0.014536409780880695,Nonlinear,SplitCP,SGD
0.95,3.953229972368195,0.9524716542332125,Nonlinear,RO-StabCP,SGD
0.94,3.911350590174111,0.05218520008585262,Nonlinear,LOO-StabCP,SGD
0.92,3.4812476220075634,0.9520999978629758,Nonlinear,OracleCP,SGD
0.92,3.8055861973763485,47.815873071916435,Nonlinear,FullCP,SGD
0.92,3.9465083287159213,0.005091692272242008,Nonlinear,SplitCP,SGD
0.92,3.9161638586585354,0.7181005014573575,Nonlinear,RO-StabCP,SGD
0.92,3.874797105566578,0.05245000524964623,Nonlinear,LOO-StabCP,SGD
0.92,3.8900828893601145,0.656386961179563,Nonlinear,OracleCP,SGD
0.92,3.8708148645685054,45.80241539475017,Nonlinear,FullCP,SGD
0.92,3.825402266138906,0.004989486770426931,Nonlinear,SplitCP,SGD
0.92,3.974689958888046,1.0468770179779476,Nonlinear,RO-StabCP,SGD
0.92,3.934451859892079,0.052765913164347374,Nonlinear,LOO-StabCP,SGD
0.86,3.6171116532670156,0.6934318098829003,Nonlinear,OracleCP,SGD
0.86,3.672303002359613,46.33750300809375,Nonlinear,FullCP,SGD
0.86,3.876035301696976,0.004947675428775308,Nonlinear,SplitCP,SGD
0.86,3.7833910532807,0.8282315753677307,Nonlinear,RO-StabCP,SGD
0.86,3.742426306845131,0.052129451630317125,Nonlinear,LOO-StabCP,SGD
0.87,3.8094269677064556,0.9066231952598947,Nonlinear,OracleCP,SGD
0.87,3.8713090743754464,42.40406852228498,Nonlinear,FullCP,SGD
0.87,3.91916253696763,0.005049880930590386,Nonlinear,SplitCP,SGD
0.88,3.99207624040975,1.0448282622370182,Nonlinear,RO-StabCP,SGD
0.88,3.952170557891875,0.05213874303957304,Nonlinear,LOO-StabCP,SGD
0.93,3.934018495594913,0.9742367804151959,Nonlinear,OracleCP,SGD
0.93,4.123290971438806,64.84973003810407,Nonlinear,FullCP,SGD
0.94,4.629531118474254,0.01029023575092705,Nonlinear,SplitCP,SGD
0.93,4.22271850659158,1.0207867407873354,Nonlinear,RO-StabCP,SGD
0.93,4.183106362171785,0.05284489014302266,Nonlinear,LOO-StabCP,SGD
0.94,3.909867302720019,1.061353033598665,Nonlinear,OracleCP,SGD
0.94,4.081693704737184,43.99860443032976,Nonlinear,FullCP,SGD
0.89,3.4173539540709212,0.00508704656761405,Nonlinear,SplitCP,SGD
0.94,4.219895558373517,1.0730137522148397,Nonlinear,RO-StabCP,SGD
0.94,4.179336144021455,0.05239425679411073,Nonlinear,LOO-StabCP,SGD
0.94,3.2445128366091507,0.8725980545647299,Nonlinear,OracleCP,SGD
0.94,3.2714754722290036,46.7526478193527,Nonlinear,FullCP,SGD
0.94,3.325548825390035,0.009351803416079527,Nonlinear,SplitCP,SGD
0.94,3.3737903812828103,0.6865886869659181,Nonlinear,RO-StabCP,SGD
0.94,3.3324835149270773,0.09165975230961206,Nonlinear,LOO-StabCP,SGD
0.92,3.8604801099232224,0.8520872686322952,Nonlinear,OracleCP,SGD
0.92,3.8564691951210306,44.805651592594,Nonlinear,FullCP,SGD
0.92,3.9135946433915794,0.007795492365713585,Nonlinear,SplitCP,SGD
0.92,3.977168230178474,0.67552726424675,Nonlinear,RO-StabCP,SGD
0.92,3.937242921121899,0.20041105194548173,Nonlinear,LOO-StabCP,SGD
0.85,3.6395025106548418,0.8820288349594848,Nonlinear,OracleCP,SGD
0.84,3.6007699917669185,43.497379358019366,Nonlinear,FullCP,SGD
0.88,4.123777914218216,0.035734759998253214,Nonlinear,SplitCP,SGD
0.85,3.7229843597355323,0.864509882807455,Nonlinear,RO-StabCP,SGD
0.85,3.681470152134021,0.20639007380166371,Nonlinear,LOO-StabCP,SGD
0.76,3.0417610335136436,6.486723040743758,Nonlinear,OracleCP,SGD
0.75,3.070881782482553,47.15134219052406,Nonlinear,FullCP,SGD
0.73,2.7457678753342716,0.0049848410657989724,Nonlinear,SplitCP,SGD
0.78,3.1687501173224875,0.879571257211295,Nonlinear,RO-StabCP,SGD
0.77,3.127072420934739,0.052148034448828956,Nonlinear,LOO-StabCP,SGD
0.84,3.056402783496961,0.7639628975445593,Nonlinear,OracleCP,SGD
0.81,2.993589456397725,48.23520366304518,Nonlinear,FullCP,SGD
0.84,3.0555312199460687,0.004854761336216148,Nonlinear,SplitCP,SGD
0.85,3.1432973483925144,1.2374298847029026,Nonlinear,RO-StabCP,SGD
0.85,3.101972686994585,0.052477879477413975,Nonlinear,LOO-StabCP,SGD
0.91,3.9647782981779343,0.970241474435152,Nonlinear,OracleCP,SGD
0.91,3.9142144121769933,57.16719798041928,Nonlinear,FullCP,SGD
0.91,3.9539621998194043,0.005082400862986091,Nonlinear,SplitCP,SGD
0.92,4.050546971568923,0.7088090922014415,Nonlinear,RO-StabCP,SGD
0.91,4.011147309938124,0.05229669699692361,Nonlinear,LOO-StabCP,SGD
0.92,4.1759532991417885,0.8033817013127832,Nonlinear,OracleCP,SGD
0.92,4.207167911174727,42.202844472029604,Nonlinear,FullCP,SGD
0.86,3.285060261304747,0.005026652407450595,Nonlinear,SplitCP,SGD
0.92,4.351802783168784,1.0968183427284965,Nonlinear,RO-StabCP,SGD
0.92,4.312946107331512,0.05311434101144423,Nonlinear,LOO-StabCP,SGD
0.91,3.965911872925422,1.1154104526495847,Nonlinear,OracleCP,SGD
0.9,4.020973864001694,39.667618416688114,Nonlinear,FullCP,SGD
0.9,3.9810037200613286,0.004989486770426931,Nonlinear,SplitCP,SGD
0.91,4.130660138217084,0.9604390376701605,Nonlinear,RO-StabCP,SGD
0.91,4.09204487379833,0.06282386368387652,Nonlinear,LOO-StabCP,SGD
0.94,3.9224147183993647,0.6460781426101241,Nonlinear,OracleCP,SGD
0.94,4.142997783479813,41.274781349911684,Nonlinear,FullCP,SGD
0.82,3.2693905316745013,0.005128857909265672,Nonlinear,SplitCP,SGD
0.94,4.247307923022928,0.978213503576728,Nonlinear,RO-StabCP,SGD
0.94,4.206864424645558,0.05261260491162476,Nonlinear,LOO-StabCP,SGD
0.84,3.5445017359648023,0.6281178485184383,Nonlinear,OracleCP,SGD
0.83,3.5175621350857726,37.429108870229676,Nonlinear,FullCP,SGD
0.87,3.81550445826479,0.004929092610263476,Nonlinear,SplitCP,SGD
0.84,3.6488343253577837,0.9718814081688212,Nonlinear,RO-StabCP,SGD
0.84,3.608363140037862,0.10083966465445714,Nonlinear,LOO-StabCP,SGD
0.84,3.5229826922218646,1.0125638435958497,Nonlinear,OracleCP,SGD
0.84,3.567093956120109,43.93720679796667,Nonlinear,FullCP,SGD
0.83,3.514476939443472,0.004929092610263476,Nonlinear,SplitCP,SGD
0.85,3.716416165031085,1.0111376122750666,Nonlinear,RO-StabCP,SGD
0.84,3.6768557604312933,0.05290528430318612,Nonlinear,LOO-StabCP,SGD
0.89,3.7351996428806977,1.0453346440414657,Nonlinear,OracleCP,SGD
0.89,3.8912125777251076,43.98108547817773,Nonlinear,FullCP,SGD
0.93,4.135377999245132,0.00541689159619907,Nonlinear,SplitCP,SGD
0.91,3.9891777583793715,0.849569296723942,Nonlinear,RO-StabCP,SGD
0.91,3.9472544572906,0.2242156424591387,Nonlinear,LOO-StabCP,SGD
0.92,3.735859001367096,0.6860219110013073,Nonlinear,OracleCP,SGD
0.91,3.749631739888564,39.62987671229058,Nonlinear,FullCP,SGD
0.96,4.8391067413896005,0.005049880930590386,Nonlinear,SplitCP,SGD
0.92,3.878790738767974,1.0894130895515315,Nonlinear,RO-StabCP,SGD
0.92,3.841491248633281,0.05282630732451083,Nonlinear,LOO-StabCP,SGD
0.92,3.6680667304186905,0.7298076771198118,Nonlinear,OracleCP,SGD
0.92,3.6467958330768657,36.97528856794297,Nonlinear,FullCP,SGD
0.92,3.7038037283768475,0.02909140238027322,Nonlinear,SplitCP,SGD
0.92,3.763544311841395,1.0663982688246274,Nonlinear,RO-StabCP,SGD
0.92,3.724034954647719,0.05257543927460109,Nonlinear,LOO-StabCP,SGD
0.94,3.8336299077871545,1.0006336741112534,Nonlinear,OracleCP,SGD
0.93,3.9573104554802625,36.12702471421948,Nonlinear,FullCP,SGD
0.97,4.560388038957249,0.004929092610263476,Nonlinear,SplitCP,SGD
0.94,4.094666937046379,1.1877022623652398,Nonlinear,RO-StabCP,SGD
0.94,4.053822148514701,0.05415497884810683,Nonlinear,LOO-StabCP,SGD
0.92,3.8314542461661687,0.9929961357028905,Nonlinear,OracleCP,SGD
0.92,3.8170718139892768,39.56150587728092,Nonlinear,FullCP,SGD
0.92,3.8453868830410407,0.004952321133403267,Nonlinear,SplitCP,SGD
0.94,3.9246576940679163,0.7928684717397142,Nonlinear,RO-StabCP,SGD
0.92,3.887020596897064,0.05265441625327638,Nonlinear,LOO-StabCP,SGD
0.93,3.432345366502215,0.7177474279056327,Nonlinear,OracleCP,SGD
0.93,3.606591014846882,37.990309989287006,Nonlinear,FullCP,SGD
0.94,3.8761414525368187,0.004891926973239812,Nonlinear,SplitCP,SGD
0.94,3.708763613343631,0.838944570239802,Nonlinear,RO-StabCP,SGD
0.93,3.6698266959912367,0.0532722949687948,Nonlinear,LOO-StabCP,SGD
0.81,3.0767441261883075,1.1113547525093774,Nonlinear,OracleCP,SGD
0.81,3.0436760865127392,41.7578324257175,Nonlinear,FullCP,SGD
0.79,2.654488678442375,0.02926329345150767,Nonlinear,SplitCP,SGD
0.81,3.1651919528358743,0.8774295873778063,Nonlinear,RO-StabCP,SGD
0.81,3.12472341893941,0.209679232678258,Nonlinear,LOO-StabCP,SGD
0.89,3.6902480719865394,1.0036255078916585,Nonlinear,OracleCP,SGD
0.87,3.7579118974165495,42.79127871161602,Nonlinear,FullCP,SGD
0.9,4.071584763525818,0.005049880930590386,Nonlinear,SplitCP,SGD
0.9,3.8652336374262863,0.8434927150705729,Nonlinear,RO-StabCP,SGD
0.89,3.8284192133307346,0.05245000524964623,Nonlinear,LOO-StabCP,SGD
0.92,3.8208681042817894,0.9811542346062254,Nonlinear,OracleCP,SGD
0.92,3.8985870280239237,36.71872023845473,Nonlinear,FullCP,SGD
0.87,3.263677922275515,0.004933738314891434,Nonlinear,SplitCP,SGD
0.93,4.028896724889562,0.9415403112436272,Nonlinear,RO-StabCP,SGD
0.92,3.9881669496302057,0.0523756739755989,Nonlinear,LOO-StabCP,SGD
0.83,3.265912442855754,0.6850927700757157,Nonlinear,OracleCP,SGD
0.82,3.369934425821149,48.85538200235444,Nonlinear,FullCP,SGD
0.91,4.377217372411349,0.005458702937850692,Nonlinear,SplitCP,SGD
0.84,3.4887723953084837,0.8216068005682625,Nonlinear,RO-StabCP,SGD
0.84,3.4477969205401156,0.052338508338575236,Nonlinear,LOO-StabCP,SGD
0.85,3.83972118757021,0.9437191467141396,Nonlinear,OracleCP,SGD
0.85,3.7948512161885937,46.11646502760013,Nonlinear,FullCP,SGD
0.84,3.6358733942837667,0.0049848410657989724,Nonlinear,SplitCP,SGD
0.86,3.9325844355835233,0.9783064176692872,Nonlinear,RO-StabCP,SGD
0.85,3.890605456979768,0.05267299907178821,Nonlinear,LOO-StabCP,SGD
0.91,3.905374252234781,1.021274539773271,Nonlinear,OracleCP,SGD
0.91,3.879771966557371,39.91411021283831,Nonlinear,FullCP,SGD
0.94,4.250459024935726,0.004905864087123686,Nonlinear,SplitCP,SGD
0.91,4.013705510527185,1.0314068215668475,Nonlinear,RO-StabCP,SGD
