Coverage,Length,Time,DGP,Method,Algorithm,LogTime
0.92,3.8160309435442685,155.01508212089539,Nonlinear,FullCP,RLM,2.1903739547072356
0.95,4.418472114731145,0.018453121185302734,Nonlinear,SplitCP,RLM,-1.73393016614932
0.94,3.963225844166047,2.7501697540283203,Nonlinear,RO-StabCP,RLM,0.43935950145297276
0.94,3.963548312334371,0.030185937881469727,Nonlinear,LOO-StabCP,RLM,-1.5201953260083143
0.93,4.1152815897156625,2.535811185836792,Nonlinear,OracleCP,RLM,0.40411691324677385
0.92,4.181053534188778,91.623703956604,Nonlinear,FullCP,RLM,1.962007844473456
0.93,4.282577684809677,0.011631011962890625,Nonlinear,SplitCP,RLM,-1.934382497586281
0.94,4.32568269279297,2.4136462211608887,Nonlinear,RO-StabCP,RLM,0.3826736139563403
0.94,4.325494515270158,0.03020310401916504,Nonlinear,LOO-StabCP,RLM,-1.519948421641468
0.79,3.1213270273468607,2.530050039291382,Nonlinear,OracleCP,RLM,0.40312911073044977
0.79,3.1289690780259316,139.59182786941528,Nonlinear,FullCP,RLM,2.144859994110178
0.75,2.9188825398069604,0.019798994064331055,Nonlinear,SplitCP,RLM,-1.7033568745570629
0.8,3.236642675870891,2.480780839920044,Nonlinear,RO-StabCP,RLM,0.39458839900920734
0.8,3.2352279320027693,0.023764848709106445,Nonlinear,LOO-StabCP,RLM,-1.624064946149756
0.93,3.6747905495018967,2.655393123626709,Nonlinear,OracleCP,RLM,0.4241288262773763
0.93,3.629386608151124,157.6473650932312,Nonlinear,FullCP,RLM,2.1976867163777194
0.92,3.404278482249569,0.013241052627563477,Nonlinear,SplitCP,RLM,-1.878077488297321
0.93,3.818530266064018,2.622514009475708,Nonlinear,RO-StabCP,RLM,0.41871781687388654
0.93,3.818341084040416,0.026521682739257812,Nonlinear,LOO-StabCP,RLM,-1.5763989244154644
0.8,3.4435343312203837,2.425452709197998,Nonlinear,OracleCP,RLM,0.38479281129167364
0.78,3.416665306431855,126.0912697315216,Nonlinear,FullCP,RLM,2.100685018066497
0.8,3.4450479696992646,0.011688947677612305,Nonlinear,SplitCP,RLM,-1.932224585363185
0.82,3.56133207696807,2.451587200164795,Nonlinear,RO-StabCP,RLM,0.3894473452170644
0.82,3.561585891572232,0.03052806854248047,Nonlinear,LOO-StabCP,RLM,-1.515300671884685
0.91,3.461230161234791,2.582520008087158,Nonlinear,OracleCP,RLM,0.4120436949034435
0.91,3.446220485470773,131.82167601585388,Nonlinear,FullCP,RLM,2.1199868290748234
0.92,3.8320352325141482,0.013216018676757812,Nonlinear,SplitCP,RLM,-1.8788993562822336
0.91,3.599528630830149,2.745311975479126,Nonlinear,RO-StabCP,RLM,0.43859170453486396
0.91,3.598955941888615,0.027709007263183594,Nonlinear,LOO-StabCP,RLM,-1.5573790335048319
0.9,4.099281099905947,3.1050939559936523,Nonlinear,OracleCP,RLM,0.49207474588207817
0.9,4.0029371293621345,145.9972059726715,Nonlinear,FullCP,RLM,2.164344544536067
0.93,4.475125125560766,0.021223783493041992,Nonlinear,SplitCP,RLM,-1.673177193305446
0.91,4.1848748816283345,3.068903923034668,Nonlinear,RO-StabCP,RLM,0.48698329235850235
0.91,4.1848002386066465,0.03305697441101074,Nonlinear,LOO-StabCP,RLM,-1.4807368983971623
0.92,4.005155005046566,2.442758083343506,Nonlinear,OracleCP,RLM,0.3878804590850847
0.92,4.010496142787781,111.19286608695984,Nonlinear,FullCP,RLM,2.046076924670019
0.94,4.281246820101919,0.013863086700439453,Nonlinear,SplitCP,RLM,-1.8581400606536698
0.93,4.127895820322151,2.4239249229431152,Nonlinear,RO-StabCP,RLM,0.3845191641508209
0.93,4.127544085669042,0.03074932098388672,Nonlinear,LOO-StabCP,RLM,-1.5121644700091192
0.86,3.6681438326714653,2.481471061706543,Nonlinear,OracleCP,RLM,0.39470921492949584
0.86,3.735713121624112,101.69874286651611,Nonlinear,FullCP,RLM,2.0073155844909896
0.87,4.049184890403296,0.018251895904541016,Nonlinear,SplitCP,RLM,-1.7386920167902569
0.86,3.866283850908763,2.4318668842315674,Nonlinear,RO-StabCP,RLM,0.3859397987972845
0.86,3.8653414338252294,0.02371501922607422,Nonlinear,LOO-StabCP,RLM,-1.6249765189237877
0.96,3.650541286637656,2.2763681411743164,Nonlinear,OracleCP,RLM,0.357242498826546
0.96,3.87786720085799,101.61257123947144,Nonlinear,FullCP,RLM,2.006947441040364
0.93,3.488873627454437,0.011005878448486328,Nonlinear,SplitCP,RLM,-1.9583752879489185
0.97,3.984790207687921,2.665160894393921,Nonlinear,RO-StabCP,RLM,0.4257234322887566
0.97,3.984945781561793,0.029148101806640625,Nonlinear,LOO-StabCP,RLM,-1.5353897222683839
0.92,3.817780296235018,2.7456300258636475,Nonlinear,OracleCP,RLM,0.4386420155842561
0.9,3.7732299510283367,127.8534369468689,Nonlinear,FullCP,RLM,2.106712407192209
0.93,4.090421011940197,0.011780023574829102,Nonlinear,SplitCP,RLM,-1.9288538404141171
0.92,3.914179570252326,2.7582850456237793,Nonlinear,RO-StabCP,RLM,0.4406391448509822
0.92,3.9143422080455355,0.03266096115112305,Nonlinear,LOO-StabCP,RLM,-1.4859710389353282
0.88,3.725697690370824,2.361855983734131,Nonlinear,OracleCP,RLM,0.3732534125931542
0.88,3.791434212941645,127.22727704048157,Nonlinear,FullCP,RLM,2.104580232367236
0.8,3.360218137402631,0.0180971622467041,Nonlinear,SplitCP,RLM,-1.7423895200047472
0.88,3.906688536180897,2.250947952270508,Nonlinear,RO-StabCP,RLM,0.3523654531066755
0.88,3.906626773939536,0.028831005096435547,Nonlinear,LOO-StabCP,RLM,-1.5401402171252518
0.82,3.395899787519521,2.409322738647461,Nonlinear,OracleCP,RLM,0.38189497941948286
0.82,3.430888832134414,129.29562306404114,Nonlinear,FullCP,RLM,2.1115838233234827
0.78,2.8093707820858245,0.011080026626586914,Nonlinear,SplitCP,RLM,-1.9554591959464092
0.83,3.534998372076762,2.2895190715789795,Nonlinear,RO-StabCP,RLM,0.35974426553002525
0.83,3.534039569002414,0.030048131942749023,Nonlinear,LOO-StabCP,RLM,-1.5221825224024674
0.94,3.913236256598269,2.2788448333740234,Nonlinear,OracleCP,RLM,0.3577147550603181
0.93,3.9029840138520426,103.50635194778442,Nonlinear,FullCP,RLM,2.0149670022685444
0.93,3.6982334562352572,0.012255191802978516,Nonlinear,SplitCP,RLM,-1.911679887323096
0.95,4.037619260490153,2.318596839904785,Nonlinear,RO-StabCP,RLM,0.3652252396141714
0.95,4.0374119156826005,0.028199195861816406,Nonlinear,LOO-StabCP,RLM,-1.5497632759981992
0.81,3.0550499491787364,2.4305033683776855,Nonlinear,OracleCP,RLM,0.38569622728952746
0.8,3.0606322674320694,122.96623682975769,Nonlinear,FullCP,RLM,2.089785882403666
0.81,3.113701019910374,0.011036872863769531,Nonlinear,SplitCP,RLM,-1.9571539601565908
0.82,3.1806509936390497,2.4494271278381348,Nonlinear,RO-StabCP,RLM,0.389064523421436
0.82,3.180572628580862,0.023741960525512695,Nonlinear,LOO-StabCP,RLM,-1.6244834214279238
0.89,3.737189493242442,2.3821139335632324,Nonlinear,OracleCP,RLM,0.3769625294114505
0.89,3.7050300351184546,97.6311309337616,Nonlinear,FullCP,RLM,1.9895883200950606
0.85,3.1859317455942406,0.011069059371948242,Nonlinear,SplitCP,RLM,-1.955889283089579
0.89,3.8311855274837434,2.455781936645508,Nonlinear,RO-StabCP,RLM,0.3901898006140457
0.89,3.8306384529639526,0.02228999137878418,Nonlinear,LOO-StabCP,RLM,-1.651890099494064
0.92,4.095605812777247,2.777195930480957,Nonlinear,OracleCP,RLM,0.4436065201986021
0.91,4.1434622294788275,122.83399605751038,Nonlinear,FullCP,RLM,2.0893185806233863
0.93,4.363446890437381,0.012655973434448242,Nonlinear,SplitCP,RLM,-1.8977044454523284
0.92,4.306346478504817,2.7663209438323975,Nonlinear,RO-StabCP,RLM,0.4419025648006033
0.92,4.30684090052025,0.033779144287109375,Nonlinear,LOO-StabCP,RLM,-1.471351356425568
0.9,3.6786134169453106,2.405933141708374,Nonlinear,OracleCP,RLM,0.38128355459544644
0.88,3.693976500407709,123.2517580986023,Nonlinear,FullCP,RLM,2.0907931228951173
0.88,3.6129808902690854,0.01745891571044922,Nonlinear,SplitCP,RLM,-1.7579827317410497
0.9,3.8385315231534274,2.3595991134643555,Nonlinear,RO-StabCP,RLM,0.37283822432639857
0.9,3.8377510801046815,0.030749082565307617,Nonlinear,LOO-StabCP,RLM,-1.5121678373769631
0.94,3.825203930326332,3.106027126312256,Nonlinear,OracleCP,RLM,0.4922052442953998
0.94,3.943083331830115,170.3339068889618,Nonlinear,FullCP,RLM,2.2313011077924974
0.92,3.820265725291864,0.013817787170410156,Nonlinear,SplitCP,RLM,-1.859561500856662
0.95,4.070768390313821,3.0530428886413574,Nonlinear,RO-StabCP,RLM,0.48473290523853985
0.95,4.07066710440389,0.031075000762939453,Nonlinear,LOO-StabCP,RLM,-1.5075888520237146
0.85,3.6147674439122346,2.4774389266967773,Nonlinear,OracleCP,RLM,0.39400295715307154
0.83,3.6017538546052945,104.40927004814148,Nonlinear,FullCP,RLM,2.0187390595094143
0.81,3.546956850452058,0.011660099029541016,Nonlinear,SplitCP,RLM,-1.9332977610863895
0.85,3.742154216165611,2.4965219497680664,Nonlinear,RO-StabCP,RLM,0.39733538878537805
0.85,3.74160926599369,0.02384495735168457,Nonlinear,LOO-StabCP,RLM,-1.6226034499944093
0.94,4.137824214723471,2.755321979522705,Nonlinear,OracleCP,RLM,0.44017235663948073
0.93,4.19392806683225,146.6716799736023,Nonlinear,FullCP,RLM,2.166346266409671
0.93,4.143125081081464,0.012766838073730469,Nonlinear,SplitCP,RLM,-1.8939166498913338
0.95,4.370131243776479,2.772617816925049,Nonlinear,RO-StabCP,RLM,0.4428900097006504
0.95,4.370888904294648,0.03371310234069824,Nonlinear,LOO-StabCP,RLM,-1.47220128107581
0.9,3.954729420478823,2.5301289558410645,Nonlinear,OracleCP,RLM,0.4031426569002962
0.89,3.952018773931861,111.19367909431458,Nonlinear,FullCP,RLM,2.04608010008342
0.95,4.544602243504042,0.011570215225219727,Nonlinear,SplitCP,RLM,-1.936658562374445
0.91,4.092826534539336,2.2773277759552,Nonlinear,RO-StabCP,RLM,0.3574255431508638
0.91,4.092981987880679,0.029265165328979492,Nonlinear,LOO-StabCP,RLM,-1.5336490180640439
0.87,3.2963512883194777,2.4473462104797363,Nonlinear,OracleCP,RLM,0.3886954105718056
0.87,3.274538946770623,127.05842900276184,Nonlinear,FullCP,RLM,2.104003481255425
0.89,3.646138734423905,0.011814117431640625,Nonlinear,SplitCP,RLM,-1.9275987165948747
0.89,3.407136166166049,2.529654026031494,Nonlinear,RO-StabCP,RLM,0.40306112795056365
0.89,3.406403918028835,0.027103900909423828,Nonlinear,LOO-StabCP,RLM,-1.5669681991065116
0.9,3.8791935261127564,2.4895448684692383,Nonlinear,OracleCP,RLM,0.3961199578671536
0.89,3.878831033590408,107.03609681129456,Nonlinear,FullCP,RLM,2.029530263687727
0.94,4.404128695333304,0.011554956436157227,Nonlinear,SplitCP,RLM,-1.937231687534261
0.9,4.006372628095491,2.4332308769226074,Nonlinear,RO-StabCP,RLM,0.3861833188841061
0.9,4.005623350738628,0.02385091781616211,Nonlinear,LOO-StabCP,RLM,-1.6224949040525833
0.94,4.1436524330276265,2.5084688663482666,Nonlinear,OracleCP,RLM,0.3994087151875465
0.94,4.221459003868848,121.77826404571533,Nonlinear,FullCP,RLM,2.085569778876492
0.91,3.94906301465585,0.011078834533691406,Nonlinear,SplitCP,RLM,-1.9555059239224715
0.95,4.400007134479264,2.4271559715270996,Nonlinear,RO-StabCP,RLM,0.385097685436617
0.95,4.39950640269169,0.03021407127380371,Nonlinear,LOO-StabCP,RLM,-1.5197907506414445
0.89,3.6749808758142177,2.4152989387512207,Nonlinear,OracleCP,RLM,0.38297089053906475
0.89,3.6532747372732546,93.12209486961365,Nonlinear,FullCP,RLM,1.9690527372809006
0.9,3.708951398201192,0.01106572151184082,Nonlinear,SplitCP,RLM,-1.9560202637615465
0.91,3.7771373136728363,2.4690728187561035,Nonlinear,RO-StabCP,RLM,0.392533898485033
0.91,3.7768020425739324,0.030492067337036133,Nonlinear,LOO-StabCP,RLM,-1.5158131298284478
0.92,3.838836493784317,2.486520767211914,Nonlinear,OracleCP,RLM,0.3955920907743066
0.89,3.8335931251365425,123.24871110916138,Nonlinear,FullCP,RLM,2.090782386277009
0.96,4.330016653235905,0.011038064956665039,Nonlinear,SplitCP,RLM,-1.9571070545325615
0.93,3.9825911933453595,2.6450841426849365,Nonlinear,RO-StabCP,RLM,0.42243949191847296
0.93,3.982622042061843,0.039318084716796875,Nonlinear,LOO-StabCP,RLM,-1.4054076459056581
0.86,3.361063867570182,2.276082992553711,Nonlinear,OracleCP,RLM,0.35718809364174536
0.86,3.418065507573728,133.6311490535736,Nonlinear,FullCP,RLM,2.1259077027900304
0.86,3.3241806577422404,0.010983943939208984,Nonlinear,SplitCP,RLM,-1.9592416923549065
0.86,3.506034140817348,2.277283191680908,Nonlinear,RO-StabCP,RLM,0.35741704068843927
0.86,3.506261867030961,0.02924513816833496,Nonlinear,LOO-StabCP,RLM,-1.533946322476289
0.91,4.022144459468392,2.2901527881622314,Nonlinear,OracleCP,RLM,0.3598644573801763
0.91,3.964906883726296,124.7727599143982,Nonlinear,FullCP,RLM,2.0961197815792434
0.94,4.624986409003486,0.017674922943115234,Nonlinear,SplitCP,RLM,-1.7526424709088733
0.92,4.133529687485233,2.276571750640869,Nonlinear,RO-StabCP,RLM,0.3572813425055522
0.92,4.133692801576897,0.03033590316772461,Nonlinear,LOO-StabCP,RLM,-1.5180430706088393
0.87,3.69408861289251,3.0487260818481445,Nonlinear,OracleCP,RLM,0.48411840616734186
0.85,3.786770910389721,141.95756483078003,Nonlinear,FullCP,RLM,2.152158540762723
0.87,3.813365940375491,0.019552946090698242,Nonlinear,SplitCP,RLM,-1.708787797115272
0.87,3.8886060099969417,2.9562036991119385,Nonlinear,RO-StabCP,RLM,0.47073435609367137
0.87,3.8883627866392647,0.03666520118713379,Nonlinear,LOO-StabCP,RLM,-1.4357459276267146
0.94,3.7034530476984275,2.6001527309417725,Nonlinear,OracleCP,RLM,0.4149988588389323
0.94,3.8933019432527853,107.33713889122009,Nonlinear,FullCP,RLM,2.030750014834792
0.94,4.0076728810764735,0.011050939559936523,Nonlinear,SplitCP,RLM,-1.9566007963364118
0.94,4.004277800912911,2.4560329914093018,Nonlinear,RO-StabCP,RLM,0.3902341963008797
0.94,4.004378740188363,0.023806333541870117,Nonlinear,LOO-StabCP,RLM,-1.6233074859536223
0.83,3.3352339133114106,2.4902729988098145,Nonlinear,OracleCP,RLM,0.3962469596972205
0.82,3.2728574048016594,141.544695854187,Nonlinear,FullCP,RLM,2.1508935995618192
0.74,2.772105875184353,0.011730194091796875,Nonlinear,SplitCP,RLM,-1.930694801840226
0.84,3.431944029089244,2.435451030731201,Nonlinear,RO-StabCP,RLM,0.3865794016979641
0.84,3.4318835728026755,0.025641918182373047,Nonlinear,LOO-StabCP,RLM,-1.591049489884105
0.96,4.148100270738261,2.927161693572998,Nonlinear,OracleCP,RLM,0.4664467131023815
0.96,4.297464164839575,134.0298581123352,Nonlinear,FullCP,RLM,2.1272015578346086
0.99,5.109421196828885,0.013267040252685547,Nonlinear,SplitCP,RLM,-1.8772259531940536
0.96,4.455788615571576,2.9216182231903076,Nonlinear,RO-StabCP,RLM,0.46562346471452504
0.96,4.455375967941562,0.03455781936645508,Nonlinear,LOO-StabCP,RLM,-1.4614536697520126
0.88,3.698047585537265,2.718609094619751,Nonlinear,OracleCP,RLM,0.4343467654196551
0.87,3.739568599027516,119.6661307811737,Nonlinear,FullCP,RLM,2.077971249017707
0.92,4.3271979038821495,0.011600732803344727,Nonlinear,SplitCP,RLM,-1.9355145760836914
0.9,3.876916051956434,2.6147561073303223,Nonlinear,RO-StabCP,RLM,0.4174311860597396
0.9,3.876459204412118,0.025136947631835938,Nonlinear,LOO-StabCP,RLM,-1.5996874596306598
0.84,3.3820178758329256,2.4803757667541504,Nonlinear,OracleCP,RLM,0.3945174796429979
0.84,3.3645470520721257,169.29589700698853,Nonlinear,FullCP,RLM,2.228646432835357
0.75,2.7908983520563124,0.015674829483032227,Nonlinear,SplitCP,RLM,-1.8047971748979459
0.85,3.533005664693458,3.1547772884368896,Nonlinear,RO-StabCP,RLM,0.49896870563502016
0.85,3.5329222872111523,0.041388750076293945,Nonlinear,LOO-StabCP,RLM,-1.3831176889209351
0.84,3.209192769426126,3.437056064605713,Nonlinear,OracleCP,RLM,0.536186616324105
0.84,3.2137266611624677,160.14625811576843,Nonlinear,FullCP,RLM,2.2045167956463665
0.84,3.301014866503001,0.011642932891845703,Nonlinear,SplitCP,RLM,-1.933937605742684
0.85,3.354111828073408,2.479865789413452,Nonlinear,RO-StabCP,RLM,0.3944281774010674
0.84,3.3540818643154204,0.030386924743652344,Nonlinear,LOO-StabCP,RLM,-1.5173132497207091
0.84,3.7678977083030527,2.4511709213256836,Nonlinear,OracleCP,RLM,0.3893735958707929
0.82,3.7844620340594886,105.16547298431396,Nonlinear,FullCP,RLM,2.021873179422129
0.85,4.010308392445397,0.011640071868896484,Nonlinear,SplitCP,RLM,-1.934044338228329
0.85,3.9367540431276296,2.4721949100494385,Nonlinear,RO-StabCP,RLM,0.39308270793052213
0.85,3.9363207417982777,0.03185105323791504,Nonlinear,LOO-StabCP,RLM,-1.4968762020146045
0.83,3.209454015805636,2.442546844482422,Nonlinear,OracleCP,RLM,0.3878429016047862
0.82,3.15755340780544,129.8449490070343,Nonlinear,FullCP,RLM,2.1134250601567834
0.82,3.185919755631207,0.011645317077636719,Nonlinear,SplitCP,RLM,-1.933848682037567
0.85,3.295658011236065,2.4506642818450928,Nonlinear,RO-StabCP,RLM,0.3892838210324319
0.85,3.2952665626361526,0.027279138565063477,Nonlinear,LOO-StabCP,RLM,-1.5641693481778172
0.96,3.984752327401907,2.4508538246154785,Nonlinear,OracleCP,RLM,0.3893174095564428
0.95,3.9022081270195104,131.8954348564148,Nonlinear,FullCP,RLM,2.1202297640757153
0.95,3.847955934742904,0.016661405563354492,Nonlinear,SplitCP,RLM,-1.7782883641140994
0.96,4.0867622128126815,2.457235097885132,Nonlinear,RO-StabCP,RLM,0.3904467099313359
0.96,4.087398613537426,0.0237882137298584,Nonlinear,LOO-StabCP,RLM,-1.6236381681515255
0.84,3.304145441958318,2.4415388107299805,Nonlinear,OracleCP,RLM,0.3876636322252631
0.83,3.2803236178135937,132.20475578308105,Nonlinear,FullCP,RLM,2.1212470782449273
0.81,3.1946490143294417,0.011053085327148438,Nonlinear,SplitCP,RLM,-1.956516477316028
0.85,3.4284448086299615,2.468385934829712,Nonlinear,RO-StabCP,RLM,0.39241306308538626
0.85,3.428409961192967,0.029607057571411133,Nonlinear,LOO-StabCP,RLM,-1.5286047518135724
0.86,3.4581701187955196,2.572873830795288,Nonlinear,OracleCP,RLM,0.41041848969542793
0.86,3.460623015423106,131.1010308265686,Nonlinear,FullCP,RLM,2.117606106491995
0.85,3.3289452019065204,0.011592864990234375,Nonlinear,SplitCP,RLM,-1.9358092218717187
0.86,3.556646627837,2.5871529579162598,Nonlinear,RO-StabCP,RLM,0.4128221058774448
0.86,3.55706692819996,0.0314178466796875,Nonlinear,LOO-StabCP,RLM,-1.5028235840056678
0.91,3.888446073994635,2.2900922298431396,Nonlinear,OracleCP,RLM,0.3598529732155899
0.89,3.931047517164923,106.74232697486877,Nonlinear,FullCP,RLM,2.0283366661584954
0.91,4.231715115440484,0.011074066162109375,Nonlinear,SplitCP,RLM,-1.9556928861199878
0.91,4.080459590488786,2.2765049934387207,Nonlinear,RO-StabCP,RLM,0.3572686072558949
0.91,4.079962336069101,0.022325992584228516,Nonlinear,LOO-StabCP,RLM,-1.6511892238494656
0.92,3.1980406597846343,2.311857223510742,Nonlinear,OracleCP,RLM,0.3639610092657418
0.92,3.511622464348352,117.16192507743835,Nonlinear,FullCP,RLM,2.068786498923185
0.92,3.538769894952564,0.011726856231689453,Nonlinear,SplitCP,RLM,-1.930818399156667
0.92,3.609594873437598,2.2625229358673096,Nonlinear,RO-StabCP,RLM,0.35459299047176984
0.92,3.6093823928233455,0.0223081111907959,Nonlinear,LOO-StabCP,RLM,-1.6515371995118038
0.93,3.6908588773404274,2.5399038791656494,Nonlinear,OracleCP,RLM,0.4048172813688182
0.92,3.7515226291122947,126.27683091163635,Nonlinear,FullCP,RLM,2.1013236741478076
0.99,5.427362107825083,0.017841339111328125,Nonlinear,SplitCP,RLM,-1.7485725520431574
0.93,3.8605478930699655,2.56378173828125,Nonlinear,RO-StabCP,RLM,0.4088810497489605
0.93,3.8602467337265995,0.03123188018798828,Nonlinear,LOO-StabCP,RLM,-1.5054018700544933
0.91,3.9369454926374226,2.9031260013580322,Nonlinear,OracleCP,RLM,0.46286588547238133
0.91,4.161619445275459,150.57302594184875,Nonlinear,FullCP,RLM,2.1777471781472375
0.91,4.218467058326701,0.01268911361694336,Nonlinear,SplitCP,RLM,-1.8965687139742626
0.91,4.297449023426175,2.9714303016662598,Nonlinear,RO-StabCP,RLM,0.4729655478344293
0.91,4.296944115371361,0.02786111831665039,Nonlinear,LOO-StabCP,RLM,-1.555001455428106
0.94,3.908154331273612,2.885690927505493,Nonlinear,OracleCP,RLM,0.46024981405238197
0.9,3.949027274596846,137.7285499572754,Nonlinear,FullCP,RLM,2.139023975142193
0.94,4.033633356199503,0.013222217559814453,Nonlinear,SplitCP,RLM,-1.8786957011873395
0.95,4.1030736901396585,2.8974080085754395,Nonlinear,RO-StabCP,RLM,0.46200965619653733
0.95,4.102560175196494,0.03377723693847656,Nonlinear,LOO-StabCP,RLM,-1.4713758796747856
0.88,4.0010339312327154,2.4568018913269043,Nonlinear,OracleCP,RLM,0.390370137769318
0.88,3.9853055276702567,112.58576798439026,Nonlinear,FullCP,RLM,2.051483494631727
0.85,3.496628630781745,0.011591911315917969,Nonlinear,SplitCP,RLM,-1.9358449501002695
0.88,4.154451630298437,2.4150497913360596,Nonlinear,RO-StabCP,RLM,0.38292608907493575
0.88,4.154053382616587,0.02993631362915039,Nonlinear,LOO-StabCP,RLM,-1.5238016799143523
0.8,3.4076808402353946,2.4630730152130127,Nonlinear,OracleCP,RLM,0.39147728623378264
0.8,3.4266889484910665,97.96586585044861,Nonlinear,FullCP,RLM,1.9910747812527185
0.8,3.466922150500736,0.011018991470336914,Nonlinear,SplitCP,RLM,-1.9578581531168249
0.81,3.5366150361690507,2.4452133178710938,Nonlinear,RO-StabCP,RLM,0.3883167525120563
0.81,3.5359158695729542,0.02485370635986328,Nonlinear,LOO-StabCP,RLM,-1.6046088370469749
0.9,3.2330996932151637,2.493109703063965,Nonlinear,OracleCP,RLM,0.39674138896791195
0.89,3.2602558894693554,141.56735801696777,Nonlinear,FullCP,RLM,2.150963127172037
0.91,3.440211402199037,0.01161503791809082,Nonlinear,SplitCP,RLM,-1.9349793680772
0.91,3.4287629506847837,2.4182238578796387,Nonlinear,RO-StabCP,RLM,0.3834965015461847
0.91,3.429321972133969,0.029834985733032227,Nonlinear,LOO-StabCP,RLM,-1.525274165497673
0.93,3.827434983055854,2.9149041175842285,Nonlinear,OracleCP,RLM,0.4646242737128911
0.93,3.9057443651815684,134.22413992881775,Nonlinear,FullCP,RLM,2.1278306298052123
0.95,4.2475592057958504,0.012657880783081055,Nonlinear,SplitCP,RLM,-1.8976389989991138
0.94,4.035513690771047,2.9720990657806396,Nonlinear,RO-StabCP,RLM,0.47306328120052876
0.94,4.035379844716527,0.03442811965942383,Nonlinear,LOO-StabCP,RLM,-1.4630866962565927
0.94,3.770126323975039,2.862269878387451,Nonlinear,OracleCP,RLM,0.45671058021644617
0.92,3.7233490544510577,154.96239686012268,Nonlinear,FullCP,RLM,2.1902263251547485
0.91,3.7259631656862413,0.013242006301879883,Nonlinear,SplitCP,RLM,-1.8780462097736104
0.94,3.90220690049175,3.3309671878814697,Nonlinear,RO-StabCP,RLM,0.5225703546388792
0.94,3.902862899565986,0.0328829288482666,Nonlinear,LOO-StabCP,RLM,-1.4830295072514594
0.83,3.2856117363463726,2.770427942276001,Nonlinear,OracleCP,RLM,0.4425468588168454
0.83,3.2385887555016963,168.0319390296936,Nonlinear,FullCP,RLM,2.2253918390234526
0.87,3.5877397187042273,0.012692928314208984,Nonlinear,SplitCP,RLM,-1.8964381727050015
0.85,3.4081018623526664,2.8127269744873047,Nonlinear,RO-StabCP,RLM,0.44912757815587445
0.85,3.407719585727536,0.03238987922668457,Nonlinear,LOO-StabCP,RLM,-1.4895906713563634
0.81,3.0775564728264926,2.431290864944458,Nonlinear,OracleCP,RLM,0.38583691831841305
0.79,3.067440024570227,146.2783420085907,Nonlinear,FullCP,RLM,2.1651800291844587
0.92,3.7898421580506523,0.011566877365112305,Nonlinear,SplitCP,RLM,-1.9367838688908463
0.83,3.1840627909761037,2.428515911102295,Nonlinear,RO-StabCP,RLM,0.3853409532203339
0.83,3.1830533474977853,0.02367997169494629,Nonlinear,LOO-StabCP,RLM,-1.625618821068036
0.94,3.997991009462836,2.7700459957122803,Nonlinear,OracleCP,RLM,0.44248698044285606
0.94,4.061633381084788,148.84419202804565,Nonlinear,FullCP,RLM,2.1727318929338204
0.97,4.485533152101965,0.012748003005981445,Nonlinear,SplitCP,RLM,-1.8945578427915744
0.94,4.222196094030408,2.7702107429504395,Nonlinear,RO-StabCP,RLM,0.4425128091435237
0.94,4.222027324061331,0.03253293037414551,Nonlinear,LOO-StabCP,RLM,-1.4876768162753735
0.83,3.269384093833318,2.412783145904541,Nonlinear,OracleCP,RLM,0.3825182905083884
0.82,3.2542168274173515,124.0467619895935,Nonlinear,FullCP,RLM,2.09358543230508
0.79,3.0271056007379933,0.015401124954223633,Nonlinear,SplitCP,RLM,-1.8124475555552166
0.85,3.4223149390175176,2.4397079944610596,Nonlinear,RO-StabCP,RLM,0.3873378492964382
0.84,3.4213241701203487,0.029664993286132812,Nonlinear,LOO-StabCP,RLM,-1.527755745617301
0.94,4.415412145463671,2.7073190212249756,Nonlinear,OracleCP,RLM,0.4325394345640847
0.93,4.5501127640742824,99.5644998550415,Nonlinear,FullCP,RLM,1.9981045164826727
0.91,4.371025326004884,0.013231039047241211,Nonlinear,SplitCP,RLM,-1.878406048876432
0.94,4.653587070649726,2.765662908554077,Nonlinear,RO-StabCP,RLM,0.4417992452323451
0.94,4.6533982168343115,0.03264474868774414,Nonlinear,LOO-StabCP,RLM,-1.486186670418258
0.94,3.9427265717706286,2.4150662422180176,Nonlinear,OracleCP,RLM,0.382929047400246
0.94,4.189286220906702,104.01954507827759,Nonlinear,FullCP,RLM,2.0171149500884407
0.85,3.1402258228282065,0.01108407974243164,Nonlinear,SplitCP,RLM,-1.9553003584244992
0.94,4.292990185008089,2.475085973739624,Nonlinear,RO-StabCP,RLM,0.3935902890361415
0.94,4.292995497154828,0.03166007995605469,Nonlinear,LOO-StabCP,RLM,-1.4994879926818279
0.9,3.644092705561356,0.5877268314361572,Nonlinear,OracleCP,SGD,-0.23082448202905914
0.89,3.714165499745909,10.754356384277344,Nonlinear,FullCP,SGD,1.031584424289188
0.93,4.200519710998425,0.0024950504302978516,Nonlinear,SplitCP,SGD,-2.602920671932881
0.91,3.9104174868836674,0.48624587059020996,Nonlinear,RO-StabCP,SGD,-0.3131440738667508
0.9,3.8522127865462195,0.01752614974975586,Nonlinear,LOO-StabCP,SGD,-1.7563134818579846
0.92,3.629425261665873,0.46776723861694336,Nonlinear,OracleCP,SGD,-0.3299701984869369
0.91,3.602277761600634,9.220516204833984,Nonlinear,FullCP,SGD,0.9647552354392462
